DateTime,AddedIPs,RemovedIPs
1605396639,0,256
1605447788,0,768
1605451063,1024,256
1605459631,256,0
1605461430,256,0
1605483039,512,0
1605537031,0,512
1605547833,0,256
1605569443,0,256
1605574333,256,0
1605616250,0,256
1605619846,0,256
1605624148,1024,0
1605657336,0,256
1605707192,512,0
1605710703,0,512
1605711631,256,0
1605723335,0,256
1605743143,0,256
1605793537,0,768
1605797022,256,0
1605811658,256,0
1605815495,0,256
1605819095,256,0
1605880049,512,0
1605883439,0,256
1605886229,0,256
1605894599,256,0
1605897033,0,256
1605898139,0,256
1605904236,0,256
1605966363,1536,256
1605980966,512,0
1605981634,0,256
1605988162,256,0
1605994238,256,0
1606005046,1536,0
1606051845,0,1024
1606058145,0,256
1606059798,512,0
1606067268,0,512
1606072533,0,256
1606082067,256,0
1606087841,0,256
1606089604,0,256
1606091444,512,512
1606142703,1280,0
1606145431,0,1024
1606149031,256,256
1606157421,256,0
1606170639,256,0
1606174240,0,256
1606176963,0,512
1606195844,0,256
1606221903,1280,0
1606224629,256,0
1606229104,0,1024
1606242637,0,256
1606307449,0,1024
1606309249,0,256
1606311047,0,256
1606312441,1024,0
1606322703,0,256
1606324536,256,0
1606326952,256,0
1606347045,0,256
1606398629,0,768
1606402000,1024,0
1606402829,256,0
1606404631,0,256
1606406433,0,256
1606416114,0,256
1606422640,0,256
1606429842,0,256
1606485316,1536,0
1606488239,0,256
1606490132,0,256
1606492804,256,0
1606494633,0,256
1606507273,256,0
1606521765,256,256
1606571699,0,1792
1606578839,1024,0
1606581032,256,0
1606584633,256,0
1606589589,256,0
1606595435,256,0
1606602640,256,0
1606612548,0,256
1606615244,0,256
1606661215,512,0
1606665120,0,256
1606667431,0,256
1606671031,0,256
1606673732,0,256
1606689038,0,256
1606705243,0,256
1606747529,1024,1024
1606756532,0,256
1606775438,256,0
1606793444,256,0
1606829444,0,768
1606831042,1792,0
1606839332,0,256
1606845604,256,0
1606873853,0,256
1606879848,0,256
1606916749,0,1536
1606917448,512,0
1606924804,256,0
1606935639,256,0
1606941042,256,0
1606942843,256,0
1606947343,0,256
1607003884,512,768
1607014836,0,256
1607026540,0,256
1607029241,256,0
1607090403,0,1024
1607097603,768,0
1607099432,256,0
1607110237,256,0
1607114738,0,256
1607137246,0,256
1607176804,768,0
1607184072,0,768
1607187636,256,256
1607213835,256,0
1607229049,0,256
1607263203,1536,256
1607273134,0,256
1607274035,256,0
1607281238,256,0
1607296544,0,256
1607348749,0,1024
1607349603,768,0
1607353233,0,256
1607356804,256,0
1607357734,0,256
1607358835,256,0
1607360437,256,0
1607374843,256,0
1607428804,512,0
1607436025,0,768
1607443298,256,0
1607445039,0,256
1607445939,0,256
1607457867,256,0
1607515203,0,1024
1607531455,0,256
1607533254,0,256
1607536805,768,0
1607548539,0,256
1607553003,256,0
1607554843,256,0
1607556644,256,0
1607560237,256,0
1607608803,1024,0
1607623302,0,512
1607626837,0,256
1607628638,512,0
1607630605,256,0
1607632241,256,0
1607643045,0,256
1607688076,256,0
1607695203,0,256
1607697934,256,0
1607700637,0,256
1607715043,0,512
1607716918,0,256
1607718646,0,512
1607720446,256,0
1607724949,0,256
1607774478,0,768
1607781603,1280,256
1607794243,0,256
1607798744,256,0
1607803539,256,0
1607808650,256,0
1607815853,256,0
1607824217,256,0
1607868090,768,768
1607869837,256,0
1607871637,0,256
1607875273,0,256
1607882608,256,0
1607887846,0,256
1607895049,0,256
1607902255,0,256
1607953557,0,1280
1607954403,768,0
1607956235,0,256
1607957135,0,256
1607967041,0,256
1607972443,256,0
1607976371,0,256
1607988652,0,256
1608040803,1536,512
1608042637,512,0
1608125966,512,0
1608127235,0,512
1608129035,0,256
1608130830,0,256
1608131735,0,256
1608141642,256,0
1608142542,0,256
1608170456,0,256
1608210098,1536,0
1608211906,0,256
