DateTime,Entries,UniqueIPs
1568433542,11290,11290
1568519942,11115,11115
1568606343,10974,10974
1568779142,10386,10386
1568865542,10205,10205
1568951942,9962,9962
1569038342,9685,9685
1569124742,9507,9507
1569211143,9387,9387
1569297542,9283,9283
1569383943,9273,9273
1569470342,9328,9328
1569556742,9209,9209
1569643142,9168,9168
1569729542,9041,9041
1569815942,8959,8959
1569902342,8855,8855
1569988743,8933,8933
1570075142,9001,9001
1570161542,9065,9065
1570247942,8993,8993
1570334342,8914,8914
1570420742,8844,8844
1570507142,8806,8806
1570593542,8913,8913
1570679942,9131,9131
1570766343,9331,9331
1570852742,9493,9493
1570939142,9451,9451
1571025542,9406,9406
1571111942,9393,9393
1571198342,9423,9423
1571284742,9420,9420
1571371142,9586,9586
1571457542,9765,9765
1571543942,9911,9911
1571630342,9954,9954
1571716742,9849,9849
1571803142,9801,9801
1571889542,9730,9730
1571975942,9754,9754
1572062342,9761,9761
1572148742,9772,9772
1572235142,9749,9749
1572321542,9754,9754
1572407942,9656,9656
1572494343,9648,9648
1572580742,9346,9346
1572667142,9355,9355
1572753542,9319,9319
1572839942,9319,9319
1572926342,9309,9309
1573012742,9390,9390
1573099142,9460,9460
1573185542,9443,9443
1573271942,9333,9333
1573358342,9173,9173
1573444742,9038,9038
1573531142,9087,9087
1573617542,9124,9124
1573703942,9057,9057
1573790342,9000,9000
1573876742,9071,9071
1573963142,9006,9006
1574049542,9079,9079
1574135942,9145,9145
1574222342,9262,9262
1574308742,9360,9360
1574395142,9416,9416
1574481542,9370,9370
1574567942,9320,9320
1574654342,9235,9235
1574740742,9190,9190
1574827142,9171,9171
1574913542,9202,9202
1574999942,9264,9264
1575086342,9414,9414
1575172742,9346,9346
1575259142,9363,9363
1575345542,9347,9347
1575431942,9396,9396
1575518342,9376,9376
1575604742,9364,9364
1575691142,9334,9334
1575777542,9334,9334
1575863942,9294,9294
1575950343,9264,9264
1576036743,9242,9242
1576123142,9306,9306
1576209543,9334,9334
1576295942,9391,9391
1576382342,9545,9545
1576468742,9655,9655
1576555142,9699,9699
1576641542,9808,9808
1576727942,9875,9875
1576814342,9964,9964
1576900742,9952,9952
1576987142,9967,9967
1577073542,9862,9862
1577159942,9702,9702
1577246342,9519,9519
1577332742,9361,9361
1577419142,9471,9471
1577505542,9503,9503
1577591942,9360,9360
1577678342,9379,9379
1577764742,9537,9537
1577851142,9468,9468
1577937542,9341,9341
1578023942,9252,9252
1578110343,9248,9248
1578196742,9355,9355
1578283142,9404,9404
1578369543,9332,9332
1578455942,9243,9243
1578542342,9258,9258
1578628742,9225,9225
1578715142,9198,9198
1578801542,9324,9324
1578887942,9410,9410
1578974342,9563,9563
1579060743,9658,9658
1579147142,9739,9739
1579233542,9677,9677
