DateTime,AddedIPs,RemovedIPs
1593618320,1,0
1593648319,1,0
1593653417,1,0
1593673519,1,0
1593699617,0,1
1593704717,1,0
1593711921,0,1
1593722116,1,0
1593749417,1,0
1593829218,1,0
1593833717,1,0
1593903018,1,0
1593936018,1,0
1594003219,1,0
1594015816,1,0
1594058419,0,25
1594086916,1,0
1594102220,1,0
1594124117,0,1
1594173316,1,0
1594201817,1,0
1594202718,1,0
1594222219,1,0
1594247717,0,1
1594288517,1,0
1594290619,1,0
1594353316,1,0
1594364719,1,0
1594418718,1,0
1594435816,1,0
1594529418,1,0
1594552817,1,0
1594606519,1,0
1594610719,1,0
1594629619,0,18
1594695018,1,0
1594703416,1,0
1594710020,1,0
1594789517,1,0
1594807520,1,0
1594813521,1,0
1594889419,1,0
1594900220,1,0
1594902319,0,2
1594902622,0,7
1594952718,1,0
1595034617,1,0
1595034920,1,0
1595053818,1,0
1595056819,1,0
1595121016,1,0
1595123122,1,0
1595172917,0,5
1595173218,0,16
1595199018,1,0
1595205020,3,0
1595320819,0,1
1595382917,1,0
1595385019,1,0
1595488217,1,0
1595507119,1,0
1595588721,1,0
1595673618,1,0
1595729718,1,0
1595765120,1,0
1595767518,1,0
1595802317,1,0
1595844018,1,0
1595871618,0,1
1595901316,1,0
1595901618,1,0
1595936417,1,0
1595975117,1,0
1595987119,1,0
1596022217,1,0
1596022518,1,0
1596093016,1,0
1596100817,1,0
1596164420,1,0
1596174916,1,0
1596185417,1,0
1596255017,1,0
1596334817,1,0
1596439817,1,0
1596469517,0,1
1596537021,1,0
1596584417,0,1
1596620418,1,0
1596738017,0,2
1596789316,1,0
1596946217,1,0
1597049420,1,0
1597107317,1,0
1597137017,1,0
1597192819,1,0
1597224917,1,0
1597303819,1,0
1597317918,1,0
1597334721,0,17
1597335017,0,53
1597390217,1,0
1597421417,1,0
1597455018,1,0
1597496419,1,0
1597543219,1,0
1597556117,1,0
1597562717,1,0
1597649716,1,0
1597750818,1,0
1597833019,1,0
1597845620,1,0
1597917921,1,0
1598003716,2,0
1598011817,1,4
1598012119,0,5
1598062817,1,0
1598081418,1,0
1598104517,0,1
1598145318,1,0
1598157317,1,0
1598264717,1,0
1598351118,1,0
1598352320,1,0
1598439918,1,0
1598440819,1,0
1598529020,1,0
1598595922,1,0
1598615717,1,0
1598672418,1,0
1598730617,1,0
1598730916,1,0
1598738719,0,1
1598773820,1,0
1598774117,0,9
1598774420,0,2
1598777418,1,0
1598924722,7,0
1598927718,1,0
1598932221,1,0
1598933416,5,0
1598964319,1,0
1599060019,1,0
1599067518,0,6
1599101122,0,1
1599102022,1,0
1599134718,0,1
1599139219,1,0
1599142819,0,1
1599174619,0,1
1599188117,1,0
1599225019,1,0
1599225618,0,2
1599279020,1,0
1599366918,1,0
1599449420,1,0
1599488119,1,0
1599530421,1,0
