DateTime,Entries,UniqueIPs
1577818093,2316,2352
1577825061,2732,2790
1577830129,3139,3222
1577833941,3524,3632
1577838259,3912,4052
1577846185,4333,4495
1577850249,4728,4899
1577858921,5083,5277
1577876445,5433,5666
1577878826,5751,6014
1577882650,5701,5967
1577888198,5581,5891
1577894917,5621,5928
1577902825,5534,5873
1577910027,5602,5927
1577933301,4140,4363
1577955863,3763,3966
1577959480,4101,4337
1577963074,4168,4380
1577972433,3803,3975
1577978659,3895,4048
1578020191,2690,2777
1578048013,2296,2344
1578058588,2314,2360
1578061476,2336,2379
1578064599,2794,2848
1578086910,2784,2861
1578166810,988,994
1578236167,993,996
1578316106,973,987
1578323310,968,991
1578329308,1422,1455
1578332678,1845,1905
1578354505,2282,2359
1578395557,2701,2797
1578486992,494,500
1578497291,962,974
1578576772,978,988
1578668926,500,500
1578671888,955,967
1578765630,499,500
1578834756,975,991
1578846506,1440,1464
1578938655,490,500
1579018836,958,981
1579088415,992,996
1579092266,1475,1484
1579096831,1942,1956
1579100917,2405,2433
1579104511,2851,2890
1579108116,2877,2909
1579175304,2851,2894
1579267016,491,500
1579358675,499,500
1579450573,499,500
1579541540,500,500
1579632729,497,500
1579723739,478,500
1579814892,488,500
1579906108,483,500
1579964429,870,926
1579973285,1204,1297
1580052738,902,936
1580111062,922,950
1580118264,1323,1369
1580124490,1703,1779
1580135546,2028,2145
1580145134,1988,2131
1580236355,488,500
1580316011,889,940
1580406966,488,500
1580465769,885,932
1580557450,475,500
1580649158,482,500
1580662570,859,920
1580742772,869,920
1580812449,886,943
1580839946,861,918
1580930651,491,500
1581022107,484,500
1581063607,889,933
1581074664,1222,1314
1581165608,484,500
1581257547,483,500
1581325958,861,926
1581417863,477,500
1581509304,487,500
1581601932,480,500
1581693377,476,500
1581784091,487,500
1581875066,473,500
1581954735,879,941
1581972514,858,924
1581975633,1242,1317
1582017372,1531,1671
1582018810,1772,1953
1582060102,1486,1610
1582108329,852,908
1582150116,873,930
1582218972,858,928
1582311126,480,500
1582402570,478,500
1582494730,481,500
1582562890,877,929
1582621945,895,938
1582629862,1248,1323
1582721544,490,500
1582742889,886,929
1582834112,491,500
1582867943,903,936
1582894853,1276,1344
1582986729,486,500
1583078430,475,500
1583147300,857,919
1583226497,869,932
1583248587,868,924
1583254812,1218,1303
1583345302,480,500
1583394016,890,927
1583421374,1253,1324
1583422819,1599,1696
1583428333,1891,2031
1583519285,470,500
1583609556,483,500
1583700496,487,500
1583759533,898,927
1583850731,482,500
1583941208,482,500
1584032415,478,500
1584124088,475,500
1584182410,845,905
1584186727,1141,1252
1584191538,1478,1603
1584197054,1766,1928
1584288524,468,500
1584380172,477,500
1584471625,474,500
1584563546,471,500
1584655217,471,500
1584746653,472,500
1584780493,819,888
1584871933,485,500
1584963618,486,500
1585042809,859,913
1585053141,833,907
1585121772,1317,1407
1585162573,968,1000
1585221864,873,919
1585263633,828,889
1585321727,864,919
1585413151,483,500
1585505317,484,500
1585563612,910,938
1585643536,914,937
1585677381,891,935
1585726808,1241,1325
1585740732,1258,1319
1585831928,492,500
1585923129,472,500
1586013850,482,500
1586105290,477,500
1586197685,481,500
1586255655,845,901
1586325126,855,912
1586326359,1173,1278
1586348662,1149,1260
1586417061,860,909
1586509017,481,500
1586522182,868,925
1586613369,480,500
1586705047,490,500
1586784732,897,945
1586876178,487,500
1586877130,913,938
1586936902,1304,1354
1586978178,919,953
1587036733,928,955
1587042502,1427,1455
1587111370,1414,1447
1587152891,913,943
1587187933,1299,1360
1587279366,483,500
1587371294,490,500
1587442570,934,964
1587456025,1323,1367
1587466575,1326,1364
1587483863,1728,1790
1587489158,2053,2149
1587507375,2379,2504
1587513630,2665,2836
1587514591,2957,3159
1587525620,3244,3486
1587534489,3227,3459
1587537641,3510,3758
1587538841,3773,4042
1587551538,3756,4043
1587553736,3720,3998
1587554657,3987,4285
1587560039,4279,4597
1587561144,4528,4868
1587630021,2310,2449
1587720739,495,500
1587812168,493,500
1587904335,485,500
1587995569,492,500
1588087226,499,500
1588178652,490,500
1588270109,500,500
1588361590,495,500
1588452501,489,500
1588543940,494,500
1588635608,493,500
1588727302,488,500
1588818491,481,500
1588909686,490,500
1589001140,494,500
1589092810,467,500
1589183530,500,500
1589276421,500,500
1589367862,499,500
1589459070,498,500
1589550737,498,500
1589642179,500,500
1589734567,499,500
1589825315,492,500
1589916735,499,500
1590009153,498,500
1590102255,496,500
1590193469,497,500
1590284904,494,500
1590377353,495,500
1590468490,494,500
1590559706,500,500
1590651145,499,500
1590744021,499,500
1590835692,498,500
1590925693,498,500
1591017130,493,500
1591108333,494,500
1591199290,499,500
1591290731,493,500
1591382169,495,500
1591473370,494,500
1591564575,500,500
1591655532,500,500
1591746985,500,500
1591837928,496,500
1591928886,497,500
1591969933,963,968
1592061387,499,500
1592152338,496,500
1592244511,496,500
1592335450,496,500
1592427131,497,500
1592518448,500,500
1592609546,499,500
1592699770,495,500
1592790511,498,500
1592881964,497,500
1592973873,497,500
1593064335,496,500
1593155526,497,500
1593246488,490,500
1593337450,498,500
1593428167,499,500
1593519370,495,500
1593610114,500,500
1593689556,996,1000
1593711611,973,982
1593761053,1414,1427
1593802120,946,955
1593893777,499,500
1593985210,496,500
1594013051,959,970
1594104492,498,500
